episode,mode,mode_episode,score,reward,epsilon
24808,train,24808,0,-2,0.226207
24809,train,24809,3,1,0.226194
24810,train,24810,52,50,0.22618
24811,train,24811,53,51,0.226167
24812,train,24812,3,1,0.226153
24813,train,24813,53,51,0.22614
24814,train,24814,61,59,0.226126
24815,train,24815,55,53,0.226113
24816,train,24816,42,40,0.226099
24817,train,24817,54,52,0.226086
24818,train,24818,2,0,0.226072
24819,train,24819,18,16,0.226058
24820,train,24820,9,7,0.226045
24821,train,24821,62,60,0.226031
24822,train,24822,24,22,0.226018
24823,train,24823,52,50,0.226004
24824,train,24824,59,57,0.225991
24825,train,24825,0,-2,0.225977
24826,train,24826,4,2,0.225964
24827,train,24827,29,27,0.22595
24828,train,24828,8,6,0.225937
24829,train,24829,27,25,0.225923
24830,train,24830,59,57,0.22591
24831,train,24831,55,53,0.225896
24832,train,24832,50,48,0.225882
24833,train,24833,57,55,0.225869
24834,train,24834,3,1,0.225855
24835,train,24835,58,56,0.225842
24836,train,24836,10,8,0.225828
24837,train,24837,56,54,0.225815
24838,train,24838,57,55,0.225801
24839,train,24839,13,11,0.225788
24840,train,24840,57,55,0.225774
24841,train,24841,24,22,0.225761
24842,train,24842,60,58,0.225747
24843,train,24843,4,2,0.225734
24844,train,24844,26,24,0.22572
24845,train,24845,58,56,0.225707
24846,train,24846,49,47,0.225693
24847,train,24847,46,44,0.22568
24848,train,24848,55,53,0.225666
24849,train,24849,23,21,0.225652
24850,train,24850,48,46,0.225639
24851,train,24851,54,52,0.225625
24852,train,24852,57,55,0.225612
24853,train,24853,41,39,0.225598
24854,train,24854,5,3,0.225585
24855,train,24855,0,-2,0.225571
24856,train,24856,50,48,0.225558
24857,train,24857,59,57,0.225544
24858,train,24858,0,-2,0.225531
24859,train,24859,59,57,0.225517
24860,train,24860,45,43,0.225504
24861,train,24861,4,2,0.22549
24862,train,24862,64,62,0.225477
24863,train,24863,56,54,0.225463
24864,train,24864,60,58,0.22545
24865,train,24865,50,48,0.225436
24866,train,24866,0,-2,0.225423
24867,train,24867,52,50,0.225409
24868,train,24868,60,58,0.225396
24869,train,24869,62,60,0.225382
24870,train,24870,60,58,0.225369
24871,train,24871,60,58,0.225355
24872,train,24872,60,58,0.225342
24873,train,24873,57,55,0.225328
24874,train,24874,4,2,0.225315
24875,train,24875,54,52,0.225301
24876,train,24876,57,55,0.225288
24877,train,24877,52,50,0.225274
24878,train,24878,0,-2,0.225261
24879,train,24879,16,14,0.225247
24880,train,24880,10,8,0.225234
24881,train,24881,55,53,0.22522
24882,train,24882,55,53,0.225207
24883,train,24883,8,6,0.225193
24884,train,24884,40,38,0.22518
24885,train,24885,13,11,0.225166
24886,train,24886,60,58,0.225153
24887,train,24887,24,22,0.225139
24888,train,24888,61,59,0.225126
24889,train,24889,0,-2,0.225112
24890,train,24890,56,54,0.225099
24891,train,24891,60,58,0.225085
24892,train,24892,59,57,0.225072
24893,train,24893,53,51,0.225058
24894,train,24894,62,60,0.225045
24895,train,24895,1,-1,0.225031
24896,train,24896,53,51,0.225018
24897,train,24897,58,56,0.225004
24898,train,24898,58,56,0.224991
24899,train,24899,55,53,0.224978
24900,train,24900,3,1,0.224964
24901,train,24901,10,8,0.224951
24902,train,24902,49,47,0.224937
24903,train,24903,11,9,0.224924
24904,train,24904,58,56,0.22491
24905,train,24905,60,58,0.224897
24906,train,24906,0,-2,0.224883
24907,train,24907,34,32,0.22487
24908,train,24908,56,54,0.224856
24909,train,24909,7,5,0.224843
24910,train,24910,30,28,0.224829
24911,train,24911,29,27,0.224816
24912,train,24912,60,58,0.224802
24913,train,24913,1,-1,0.224789
24914,train,24914,62,60,0.224775
24915,train,24915,32,30,0.224762
24916,train,24916,3,1,0.224748
24917,train,24917,57,55,0.224735
24918,train,24918,7,5,0.224722
24919,train,24919,56,54,0.224708
24920,train,24920,55,53,0.224695
24921,train,24921,17,15,0.224681
24922,train,24922,61,59,0.224668
24923,train,24923,50,48,0.224654
24924,train,24924,19,17,0.224641
24925,train,24925,55,53,0.224627
24926,train,24926,7,5,0.224614
24927,train,24927,59,57,0.2246
24928,train,24928,3,1,0.224587
24929,train,24929,54,52,0.224573
24930,train,24930,30,28,0.22456
24931,train,24931,5,3,0.224547
24932,train,24932,21,19,0.224533
24933,train,24933,0,-2,0.22452
24934,train,24934,58,56,0.224506
24935,train,24935,9,7,0.224493
24936,train,24936,0,-2,0.224479
24937,train,24937,52,50,0.224466
24938,train,24938,33,31,0.224452
24939,train,24939,60,58,0.224439
24940,train,24940,5,3,0.224426
24941,train,24941,43,41,0.224412
24942,train,24942,4,2,0.224399
24943,train,24943,3,1,0.224385
24944,train,24944,6,4,0.224372
24945,train,24945,10,8,0.224358
24946,train,24946,24,22,0.224345
24947,train,24947,0,-2,0.224331
24948,train,24948,54,52,0.224318
24949,train,24949,5,3,0.224305
24950,train,24950,61,59,0.224291
24951,train,24951,56,54,0.224278
24952,train,24952,64,62,0.224264
24953,train,24953,13,11,0.224251
24954,train,24954,61,59,0.224237
24955,train,24955,16,14,0.224224
24956,train,24956,62,60,0.22421
24957,train,24957,58,56,0.224197
24958,train,24958,0,-2,0.224184
24959,train,24959,36,34,0.22417
24960,train,24960,28,26,0.224157
24961,train,24961,25,23,0.224143
24962,train,24962,54,52,0.22413
24963,train,24963,53,51,0.224116
24964,train,24964,12,10,0.224103
24965,train,24965,51,49,0.22409
24966,train,24966,55,53,0.224076
24967,train,24967,46,44,0.224063
24968,train,24968,0,-2,0.224049
24969,train,24969,27,25,0.224036
24970,train,24970,62,60,0.224023
24971,train,24971,4,2,0.224009
24972,train,24972,62,60,0.223996
24973,train,24973,53,51,0.223982
24974,train,24974,5,3,0.223969
24975,train,24975,60,58,0.223955
24976,train,24976,56,54,0.223942
24977,train,24977,61,59,0.223929
24978,train,24978,56,54,0.223915
24979,train,24979,59,57,0.223902
24980,train,24980,42,40,0.223888
24981,train,24981,59,57,0.223875
24982,train,24982,62,60,0.223861
24983,train,24983,37,35,0.223848
24984,train,24984,3,1,0.223835
24985,train,24985,59,57,0.223821
24986,train,24986,57,55,0.223808
24987,train,24987,18,16,0.223794
24988,train,24988,56,54,0.223781
24989,train,24989,13,11,0.223768
24990,train,24990,60,58,0.223754
24991,train,24991,54,52,0.223741
24992,train,24992,34,32,0.223727
24993,train,24993,64,62,0.223714
24994,train,24994,60,58,0.223701
24995,train,24995,64,62,0.223687
24996,train,24996,4,2,0.223674
24997,train,24997,57,55,0.22366
24998,train,24998,41,39,0.223647
24999,train,24999,3,1,0.223634
25000,train,25000,56,54,0.22362
25001,train,25001,62,60,0.223607
25002,train,25002,9,7,0.223593
25003,train,25003,55,53,0.22358
25004,train,25004,0,-2,0.223567
25005,train,25005,58,56,0.223553
25006,train,25006,61,59,0.22354
25007,train,25007,8,6,0.223526
25008,train,25008,54,52,0.223513
25009,train,25009,57,55,0.2235
25010,train,25010,7,5,0.223486
25011,train,25011,46,44,0.223473
25012,train,25012,60,58,0.223459
25013,train,25013,0,-2,0.223446
25014,train,25014,51,49,0.223433
25015,train,25015,61,59,0.223419
25016,train,25016,57,55,0.223406
25017,train,25017,54,52,0.223393
25018,train,25018,56,54,0.223379
25019,train,25019,53,51,0.223366
25020,train,25020,9,7,0.223352
25021,train,25021,0,-2,0.223339
25022,train,25022,56,54,0.223326
25023,train,25023,34,32,0.223312
25024,train,25024,34,32,0.223299
25025,train,25025,59,57,0.223285
25026,train,25026,54,52,0.223272
25027,train,25027,0,-2,0.223259
25028,train,25028,48,46,0.223245
25029,train,25029,58,56,0.223232
25030,train,25030,0,-2,0.223219
25031,train,25031,34,32,0.223205
25032,train,25032,0,-2,0.223192
25033,train,25033,58,56,0.223178
25034,train,25034,60,58,0.223165
25035,train,25035,0,-2,0.223152
25036,train,25036,62,60,0.223138
25037,train,25037,54,52,0.223125
25038,train,25038,4,2,0.223112
25039,train,25039,1,-1,0.223098
25040,train,25040,29,27,0.223085
25041,train,25041,42,40,0.223072
25042,train,25042,58,56,0.223058
25043,train,25043,57,55,0.223045
25044,train,25044,47,45,0.223031
25045,train,25045,55,53,0.223018
25046,train,25046,56,54,0.223005
25047,train,25047,32,30,0.222991
25048,train,25048,9,7,0.222978
25049,train,25049,43,41,0.222965
25050,train,25050,0,-2,0.222951
25051,train,25051,36,34,0.222938
25052,train,25052,1,-1,0.222925
25053,train,25053,30,28,0.222911
25054,train,25054,56,54,0.222898
25055,train,25055,59,57,0.222885
25056,train,25056,18,16,0.222871
25057,train,25057,63,61,0.222858
25058,train,25058,49,47,0.222844
25059,train,25059,12,10,0.222831
25060,train,25060,7,5,0.222818
25061,train,25061,57,55,0.222804
25062,train,25062,59,57,0.222791
25063,train,25063,23,21,0.222778
25064,train,25064,58,56,0.222764
25065,train,25065,64,62,0.222751
25066,train,25066,10,8,0.222738
25067,train,25067,15,13,0.222724
25068,train,25068,61,59,0.222711
25069,train,25069,57,55,0.222698
25070,train,25070,0,-2,0.222684
25071,train,25071,4,2,0.222671
25072,train,25072,0,-2,0.222658
25073,train,25073,44,42,0.222644
25074,train,25074,60,58,0.222631
25075,train,25075,7,5,0.222618
25076,train,25076,20,18,0.222604
25077,train,25077,8,6,0.222591
25078,train,25078,42,40,0.222578
25079,train,25079,62,60,0.222564
25080,train,25080,9,7,0.222551
25081,train,25081,51,49,0.222538
25082,train,25082,30,28,0.222524
25083,train,25083,41,39,0.222511
25084,train,25084,55,53,0.222498
25085,train,25085,64,62,0.222484
25086,train,25086,58,56,0.222471
25087,train,25087,57,55,0.222458
25088,train,25088,39,37,0.222444
25089,train,25089,0,-2,0.222431
25090,train,25090,1,-1,0.222418
25091,train,25091,0,-2,0.222404
25092,train,25092,0,-2,0.222391
25093,train,25093,4,2,0.222378
25094,train,25094,0,-2,0.222364
25095,train,25095,40,38,0.222351
25096,train,25096,36,34,0.222338
25097,train,25097,18,16,0.222324
25098,train,25098,57,55,0.222311
25099,train,25099,22,20,0.222298
25100,train,25100,15,13,0.222284
25101,train,25101,9,7,0.222271
25102,train,25102,22,20,0.222258
25103,train,25103,18,16,0.222244
25104,train,25104,9,7,0.222231
25105,train,25105,35,33,0.222218
25106,train,25106,0,-2,0.222204
25107,train,25107,2,0,0.222191
25108,train,25108,34,32,0.222178
25109,train,25109,57,55,0.222165
25110,train,25110,59,57,0.222151
25111,train,25111,52,50,0.222138
25112,train,25112,55,53,0.222125
25113,train,25113,21,19,0.222111
25114,train,25114,57,55,0.222098
25115,train,25115,57,55,0.222085
25116,train,25116,0,-2,0.222071
25117,train,25117,58,56,0.222058
25118,train,25118,60,58,0.222045
25119,train,25119,57,55,0.222031
25120,train,25120,63,61,0.222018
25121,train,25121,0,-2,0.222005
25122,train,25122,53,51,0.221992
25123,train,25123,15,13,0.221978
25124,train,25124,0,-2,0.221965
25125,train,25125,12,10,0.221952
25126,train,25126,15,13,0.221938
25127,train,25127,61,59,0.221925
25128,train,25128,58,56,0.221912
25129,train,25129,52,50,0.221898
25130,train,25130,57,55,0.221885
25131,train,25131,0,-2,0.221872
25132,train,25132,41,39,0.221859
25133,train,25133,41,39,0.221845
25134,train,25134,38,36,0.221832
25135,train,25135,60,58,0.221819
25136,train,25136,27,25,0.221805
25137,train,25137,60,58,0.221792
25138,train,25138,65,63,0.221779
25139,train,25139,54,52,0.221766
25140,train,25140,24,22,0.221752
25141,train,25141,32,30,0.221739
25142,train,25142,3,1,0.221726
25143,train,25143,4,2,0.221712
25144,train,25144,14,12,0.221699
25145,train,25145,25,23,0.221686
25146,train,25146,63,61,0.221673
25147,train,25147,19,17,0.221659
25148,train,25148,64,62,0.221646
25149,train,25149,9,7,0.221633
25150,train,25150,8,6,0.221619
25151,train,25151,33,31,0.221606
25152,train,25152,3,1,0.221593
25153,train,25153,55,53,0.22158
25154,train,25154,33,31,0.221566
25155,train,25155,49,47,0.221553
25156,train,25156,58,56,0.22154
25157,train,25157,22,20,0.221527
25158,train,25158,14,12,0.221513
25159,train,25159,59,57,0.2215
25160,train,25160,56,54,0.221487
25161,train,25161,41,39,0.221473
25162,train,25162,60,58,0.22146
25163,train,25163,54,52,0.221447
25164,train,25164,62,60,0.221434
25165,train,25165,0,-2,0.22142
25166,train,25166,52,50,0.221407
25167,train,25167,61,59,0.221394
25168,train,25168,14,12,0.221381
25169,train,25169,0,-2,0.221367
25170,train,25170,55,53,0.221354
25171,train,25171,1,-1,0.221341
25172,train,25172,0,-2,0.221328
25173,train,25173,53,51,0.221314
25174,train,25174,46,44,0.221301
25175,train,25175,0,-2,0.221288
25176,train,25176,3,1,0.221275
25177,train,25177,50,48,0.221261
25178,train,25178,17,15,0.221248
25179,train,25179,59,57,0.221235
25180,train,25180,7,5,0.221221
25181,train,25181,4,2,0.221208
25182,train,25182,60,58,0.221195
25183,train,25183,53,51,0.221182
25184,train,25184,55,53,0.221168
25185,train,25185,52,50,0.221155
25186,train,25186,59,57,0.221142
25187,train,25187,4,2,0.221129
25188,train,25188,55,53,0.221115
25189,train,25189,4,2,0.221102
25190,train,25190,18,16,0.221089
25191,train,25191,16,14,0.221076
25192,train,25192,58,56,0.221062
25193,train,25193,59,57,0.221049
25194,train,25194,11,9,0.221036
25195,train,25195,25,23,0.221023
25196,train,25196,4,2,0.22101
25197,train,25197,51,49,0.220996
25198,train,25198,4,2,0.220983
25199,train,25199,39,37,0.22097
25200,train,25200,45,43,0.220957
25201,train,25201,15,13,0.220943
25202,train,25202,42,40,0.22093
25203,train,25203,56,54,0.220917
25204,train,25204,63,61,0.220904
25205,train,25205,55,53,0.22089
25206,train,25206,54,52,0.220877
25207,train,25207,45,43,0.220864
25208,train,25208,62,60,0.220851
25209,train,25209,4,2,0.220837
25210,train,25210,0,-2,0.220824
25211,train,25211,0,-2,0.220811
25212,train,25212,46,44,0.220798
25213,train,25213,62,60,0.220785
25214,train,25214,60,58,0.220771
25215,train,25215,62,60,0.220758
25216,train,25216,0,-2,0.220745
25217,train,25217,56,54,0.220732
25218,train,25218,62,60,0.220718
25219,train,25219,63,61,0.220705
25220,train,25220,22,20,0.220692
25221,train,25221,31,29,0.220679
25222,train,25222,57,55,0.220666
25223,train,25223,4,2,0.220652
25224,train,25224,40,38,0.220639
25225,train,25225,25,23,0.220626
25226,train,25226,58,56,0.220613
25227,train,25227,58,56,0.220599
25228,train,25228,59,57,0.220586
25229,train,25229,61,59,0.220573
25230,train,25230,56,54,0.22056
25231,train,25231,57,55,0.220547
25232,train,25232,47,45,0.220533
25233,train,25233,63,61,0.22052
25234,train,25234,56,54,0.220507
25235,train,25235,54,52,0.220494
25236,train,25236,4,2,0.22048
25237,train,25237,29,27,0.220467
25238,train,25238,55,53,0.220454
25239,train,25239,12,10,0.220441
25240,train,25240,8,6,0.220428
25241,train,25241,8,6,0.220414
25242,train,25242,47,45,0.220401
25243,train,25243,55,53,0.220388
25244,train,25244,63,61,0.220375
25245,train,25245,43,41,0.220362
25246,train,25246,63,61,0.220348
25247,train,25247,65,63,0.220335
25248,train,25248,0,-2,0.220322
25249,train,25249,59,57,0.220309
25250,train,25250,55,53,0.220296
25251,train,25251,56,54,0.220282
25252,train,25252,60,58,0.220269
25253,train,25253,57,55,0.220256
25254,train,25254,53,51,0.220243
25255,train,25255,12,10,0.22023
25256,train,25256,39,37,0.220216
25257,train,25257,57,55,0.220203
25258,train,25258,45,43,0.22019
25259,train,25259,55,53,0.220177
25260,train,25260,57,55,0.220164
25261,train,25261,64,62,0.22015
25262,train,25262,64,62,0.220137
25263,train,25263,55,53,0.220124
25264,train,25264,28,26,0.220111
25265,train,25265,57,55,0.220098
25266,train,25266,59,57,0.220085
25267,train,25267,59,57,0.220071
25268,train,25268,54,52,0.220058
25269,train,25269,57,55,0.220045
25270,train,25270,42,40,0.220032
25271,train,25271,59,57,0.220019
25272,train,25272,16,14,0.220005
25273,train,25273,54,52,0.219992
25274,train,25274,58,56,0.219979
25275,train,25275,43,41,0.219966
25276,train,25276,57,55,0.219953
25277,train,25277,69,67,0.21994
25278,train,25278,64,62,0.219926
25279,train,25279,59,57,0.219913
25280,train,25280,26,24,0.2199
25281,train,25281,63,61,0.219887
25282,train,25282,0,-2,0.219874
25283,train,25283,11,9,0.21986
25284,train,25284,58,56,0.219847
25285,train,25285,13,11,0.219834
25286,train,25286,58,56,0.219821
25287,train,25287,0,-2,0.219808
25288,train,25288,1,-1,0.219795
25289,train,25289,18,16,0.219781
25290,train,25290,23,21,0.219768
25291,train,25291,27,25,0.219755
25292,train,25292,7,5,0.219742
25293,train,25293,1,-1,0.219729
25294,train,25294,55,53,0.219716
25295,train,25295,11,9,0.219702
25296,train,25296,55,53,0.219689
25297,train,25297,60,58,0.219676
25298,train,25298,67,65,0.219663
25299,train,25299,60,58,0.21965
25300,train,25300,56,54,0.219637
25301,train,25301,61,59,0.219624
25302,train,25302,53,51,0.21961
25303,train,25303,55,53,0.219597
25304,train,25304,0,-2,0.219584
25305,train,25305,16,14,0.219571
25306,train,25306,49,47,0.219558
25307,train,25307,36,34,0.219545
25308,train,25308,55,53,0.219531
25309,train,25309,56,54,0.219518
25310,train,25310,61,59,0.219505
25311,train,25311,31,29,0.219492
25312,train,25312,0,-2,0.219479
25313,train,25313,45,43,0.219466
25314,train,25314,53,51,0.219453
25315,train,25315,57,55,0.219439
25316,train,25316,59,57,0.219426
25317,train,25317,61,59,0.219413
25318,train,25318,62,60,0.2194
25319,train,25319,2,0,0.219387
25320,train,25320,59,57,0.219374
25321,train,25321,59,57,0.21936
25322,train,25322,61,59,0.219347
25323,train,25323,14,12,0.219334
25324,train,25324,55,53,0.219321
25325,train,25325,58,56,0.219308
25326,train,25326,4,2,0.219295
25327,train,25327,63,61,0.219282
25328,train,25328,58,56,0.219269
25329,train,25329,58,56,0.219255
25330,train,25330,66,64,0.219242
25331,train,25331,55,53,0.219229
